UID1;UID2;UID3;UID4;UID5;UID6;UID7;UID8;UID9;UID10;UID11;UID12;UID13;UID14;UID15;UID16;UID17;UID18;UID19;UID20;UID21;UID22;UID23;UID24;UID25;UID26;UID27;UID28;UID29;UID30;UID31;UID32;UID33;UID34;UID35;Latitude;Longitude;Timestamp;Clusterid
0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;48.16234;11.58655;1517912338.53369;6
0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;48.16234;11.58655;1517912339.53378;6
0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;48.16237;11.58656;1517912340.53369;6
0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;48.16237;11.58656;1517912341.53336;6
0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;48.16239;11.58657;1517912342.53372;0
0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;48.16239;11.58657;1517912343.53371;0
0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;48.16239;11.58657;1517912344.53375;5
0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;48.16242;11.58658;1517912345.5337;5
0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;48.16242;11.58658;1517912346.53338;5
3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;3.2428571429;48.16244;11.58658;1517912347.53368;1
