UID1;UID2;UID3;UID4;UID5;UID6;UID7;UID8;UID9;UID10;UID11;UID12;UID13;UID14;UID15;UID16;UID17;UID18;UID19;UID20;UID21;UID22;UID23;UID24;UID25;UID26;UID27;UID28;UID29;UID30;UID31;UID32;UID33;UID34;UID35;Latitude;Longitude;Timestamp;Clusterid
-1;0.1;0.1;0.1;-1;0.1;0.1;-1;-1;-1;0.1;0.1;0.1;0.1;0.1;-1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;-1;0.1;-1;-1;-1;0.1;-1;-1;-1;-1;0.1;0.1;48.16206;11.58654;1519206275.80067;0
-1;0.1714285714;0.1714285714;0.1714285714;-1;0.1714285714;0.1714285714;-1;-1;-1;0.1714285714;0.1714285714;0.1714285714;0.1714285714;0.1714285714;-1;0.1714285714;0.1714285714;0.1714285714;0.1714285714;0.1714285714;0.1714285714;0.1714285714;-1;0.1714285714;-1;-1;-1;0.1714285714;-1;-1;-1;-1;0.1714285714;0.1714285714;48.16208;11.58655;1519206276.80012;1
-1;0.1;0.1;0.1;-1;0.1;0.1;-1;-1;-1;0.1;0.1;0.1;0.1;0.1;-1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;-1;0.1;-1;-1;-1;0.1;-1;-1;-1;-1;0.1;0.1;48.16208;11.58655;1519206277.80068;0
-1;0.4142857143;0.4142857143;0.4142857143;-1;0.4142857143;0.4142857143;-1;-1;-1;0.4142857143;0.4142857143;0.4142857143;0.4142857143;0.4142857143;-1;0.4142857143;0.4142857143;0.4142857143;0.4142857143;0.4142857143;0.4142857143;0.4142857143;-1;0.4142857143;-1;-1;-1;0.4142857143;-1;-1;-1;-1;0.4142857143;0.4142857143;48.16208;11.58655;1519206278.80064;2
-1;0.1571428571;0.1571428571;0.1571428571;-1;0.1571428571;0.1571428571;-1;-1;-1;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;-1;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;-1;0.1571428571;-1;-1;-1;0.1571428571;-1;-1;-1;-1;0.1571428571;0.1571428571;48.1621;11.58656;1519206279.80056;1
-1;0.1428571429;0.1428571429;0.1428571429;-1;0.1428571429;0.1428571429;-1;-1;-1;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;-1;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;-1;0.1428571429;-1;-1;-1;0.1428571429;-1;-1;-1;-1;0.1428571429;0.1428571429;48.1621;11.58656;1519206280.80054;1
-1;0.1428571429;0.1428571429;0.1428571429;-1;0.1428571429;0.1428571429;-1;-1;-1;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;-1;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;-1;0.1428571429;-1;-1;-1;0.1428571429;-1;-1;-1;-1;0.1428571429;0.1428571429;48.16213;11.58657;1519206281.79958;1
-1;0.1428571429;0.1428571429;0.1428571429;-1;0.1428571429;0.1428571429;-1;-1;-1;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;-1;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;-1;0.1428571429;-1;-1;-1;0.1428571429;-1;-1;-1;-1;0.1428571429;0.1428571429;48.16213;11.58657;1519206282.80037;1
-1;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;-1;-1;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;-1;-1;-1;0.1142857143;-1;-1;-1;-1;0.1142857143;0.1142857143;48.16213;11.58657;1519206283.80035;1
-1;0.2571428571;0.2571428571;0.2571428571;-1;0.2571428571;0.2571428571;-1;-1;-1;0.2571428571;0.2571428571;0.2571428571;0.2571428571;0.2571428571;-1;0.2571428571;0.2571428571;0.2571428571;0.2571428571;0.2571428571;0.2571428571;0.2571428571;-1;0.2571428571;-1;-1;-1;0.2571428571;-1;-1;-1;-1;0.2571428571;0.2571428571;48.16215;11.58658;1519206284.80032;2
